ID,X,Y,cost,capacity,Gitter_ID_100m,coord_x_grid,coord_y_grid,Cluster Nr.
2050_15,3312.999145268069,1977.149719258687,995.71,2,100mN1900E3300,3300,1900,3
2051_0,3132.8180513386023,700.7331967802073,539.75,1,100mN700E3100,3100,700,3
2052_0,-742.5137925735863,-1237.5317738220222,814.26,1,100mN-1300E-800,-800,-1300,0
2053_0,1444.0273768702978,535.7253774359696,1395.15,2,100mN500E1400,1400,500,2
2053_1,1444.0273768702978,535.7253774359696,1353.62,3,100mN500E1400,1400,500,2
2053_2,1444.0273768702978,535.7253774359696,1184.21,1,100mN500E1400,1400,500,2
2053_3,1444.0273768702978,535.7253774359696,1446.49,3,100mN500E1400,1400,500,2
2053_4,1444.0273768702978,535.7253774359696,1601.48,3,100mN500E1400,1400,500,2
2053_5,1444.0273768702978,535.7253774359696,981.19,1,100mN500E1400,1400,500,2
2053_6,1444.0273768702978,535.7253774359696,1175.82,2,100mN500E1400,1400,500,2
2054_0,1737.6804996749263,4127.032361666802,2844.59,5,100mN4100E1700,1700,4100,1
2055_0,1242.6994017076715,1175.192206046638,1527.86,3,100mN1100E1200,1200,1100,2
2055_1,1242.6994017076715,1175.192206046638,1377.37,2,100mN1100E1200,1200,1100,2
2055_2,1242.6994017076715,1175.192206046638,1261.17,1,100mN1100E1200,1200,1100,2
2055_3,1242.6994017076715,1175.192206046638,1320.3,2,100mN1100E1200,1200,1100,2
2056_0,3160.200609561716,1542.9379827076973,734.26,1,100mN1500E3100,3100,1500,3
2056_1,3160.200609561716,1542.9379827076973,693.76,1,100mN1500E3100,3100,1500,3
2056_2,3160.200609561716,1542.9379827076973,832.79,1,100mN1500E3100,3100,1500,3
2056_3,3160.200609561716,1542.9379827076973,637.6,1,100mN1500E3100,3100,1500,3
2056_4,3160.200609561716,1542.9379827076973,757.7,1,100mN1500E3100,3100,1500,3
2056_5,3160.200609561716,1542.9379827076973,846.69,1,100mN1500E3100,3100,1500,3
2056_6,3160.200609561716,1542.9379827076973,666.73,1,100mN1500E3100,3100,1500,3
2056_7,3160.200609561716,1542.9379827076973,772.12,1,100mN1500E3100,3100,1500,3
2056_8,3160.200609561716,1542.9379827076973,864.24,2,100mN1500E3100,3100,1500,3
2058_0,1682.4058214386876,538.1190265806781,1081.88,2,100mN500E1600,1600,500,2
2059_0,995.1986318981124,4468.755887036474,2527.26,4,100mN4400E900,900,4400,1
2060_0,-40.9583168122021,-1453.9773062050272,951.28,2,100mN-1500E-100,-100,-1500,0
2061_0,777.573988930914,1990.8116163364807,1441.39,3,100mN1900E700,700,1900,2
2062_0,-742.426494427822,-1144.6044595125982,1002.64,2,100mN-1200E-800,-800,-1200,0
2063_1,354.60490253505327,165.15379903122027,1357.51,2,100mN100E300,300,100,2
2064_0,-350.21804434639444,-986.1365456081262,991.19,3,100mN-1000E-400,-400,-1000,0
2065_0,-310.0157110275858,-994.5166325167633,1132.1,3,100mN-1000E-400,-400,-1000,0
2066_0,-678.3767598013378,-1988.1757218381267,898.23,2,100mN-2000E-700,-700,-2000,0
2067_0,480.1505357411304,1754.1938006107052,1318.9,2,100mN1700E400,400,1700,2
2068_0,1225.8775715147608,1138.1744186229116,1336.28,2,100mN1100E1200,1200,1100,2
2068_1,1225.8775715147608,1138.1744186229116,1559.86,3,100mN1100E1200,1200,1100,2
2069_0,3148.608644728576,754.5974257311931,693.03,1,100mN700E3100,3100,700,3
2069_1,3148.608644728576,754.5974257311931,542.25,1,100mN700E3100,3100,700,3
2069_2,3148.608644728576,754.5974257311931,700.57,1,100mN700E3100,3100,700,3
2069_3,3148.608644728576,754.5974257311931,553.45,1,100mN700E3100,3100,700,3
2069_4,3148.608644728576,754.5974257311931,599.89,1,100mN700E3100,3100,700,3
2069_5,3148.608644728576,754.5974257311931,759.99,1,100mN700E3100,3100,700,3
2069_6,3148.608644728576,754.5974257311931,494.67,1,100mN700E3100,3100,700,3
2069_7,3148.608644728576,754.5974257311931,593.47,1,100mN700E3100,3100,700,3
2069_8,3148.608644728576,754.5974257311931,808.17,1,100mN700E3100,3100,700,3
2069_9,3148.608644728576,754.5974257311931,510.47,1,100mN700E3100,3100,700,3
2069_12,3148.608644728576,754.5974257311931,669.08,1,100mN700E3100,3100,700,3
2070_0,1484.9473914067917,1442.0082580076896,1396.15,2,100mN1400E1400,1400,1400,2
2070_2,1484.9473914067917,1442.0082580076896,1615.36,3,100mN1400E1400,1400,1400,2
2070_3,1484.9473914067917,1442.0082580076896,1245.76,2,100mN1400E1400,1400,1400,2
2070_4,1484.9473914067917,1442.0082580076896,1064.78,1,100mN1400E1400,1400,1400,2
2071_0,356.77714683805334,909.2034465449174,1199.77,2,100mN900E300,300,900,2
2072_0,1437.8720868177725,1759.3178654929316,1460.2,3,100mN1700E1400,1400,1700,2
2072_1,1437.8720868177725,1759.3178654929316,1277.19,2,100mN1700E1400,1400,1700,2
2072_2,1437.8720868177725,1759.3178654929316,1369.55,2,100mN1700E1400,1400,1700,2
2072_3,1437.8720868177725,1759.3178654929316,1321.29,1,100mN1700E1400,1400,1700,2
2072_4,1437.8720868177725,1759.3178654929316,1370.75,1,100mN1700E1400,1400,1700,2
2073_0,1424.635583604927,808.575391277921,1209.83,2,100mN800E1400,1400,800,2
2073_1,1424.635583604927,808.575391277921,1312.18,2,100mN800E1400,1400,800,2
2073_2,1424.635583604927,808.575391277921,1496.57,3,100mN800E1400,1400,800,2
2073_3,1424.635583604927,808.575391277921,1210.08,2,100mN800E1400,1400,800,2
2073_4,1424.635583604927,808.575391277921,1180.17,2,100mN800E1400,1400,800,2
2074_0,-465.9733697409071,-1878.255677725513,959.06,2,100mN-1900E-500,-500,-1900,0
2074_1,-465.9733697409071,-1878.255677725513,912.32,2,100mN-1900E-500,-500,-1900,0
2074_2,-465.9733697409071,-1878.255677725513,986.88,2,100mN-1900E-500,-500,-1900,0
2075_0,1919.6783057604164,4105.813065580437,2862.42,5,100mN4100E1900,1900,4100,1
2076_0,2087.1425701141443,795.9912047145292,1217.22,2,100mN700E2000,2000,700,2
2076_1,2087.1425701141443,795.9912047145292,999.45,1,100mN700E2000,2000,700,2
2077_0,78.06990377784098,-971.6649343954608,816.96,1,100mN-1000E0,0,-1000,0
2078_0,-1521.9761879763123,-2474.3494985294874,1041.04,3,100mN-2500E-1600,-1600,-2500,0
2079_0,1877.2558605688516,1928.798854182989,1305.68,2,100mN1900E1800,1800,1900,2
2079_2,1877.2558605688516,1928.798854182989,1140.26,2,100mN1900E1800,1800,1900,2
2079_3,1877.2558605688516,1928.798854182989,1182.16,1,100mN1900E1800,1800,1900,2
2080_0,1524.284148636918,3842.45282818672,2668.13,4,100mN3800E1500,1500,3800,1
2081_0,1656.113096725986,2204.0541427096805,1599.55,3,100mN2200E1600,1600,2200,2
2081_1,1656.113096725986,2204.0541427096805,1181.69,2,100mN2200E1600,1600,2200,2
2081_2,1656.113096725986,2204.0541427096805,1469.93,3,100mN2200E1600,1600,2200,2
2081_3,1656.113096725986,2204.0541427096805,1335.99,3,100mN2200E1600,1600,2200,2
2081_4,1656.113096725986,2204.0541427096805,1191.66,2,100mN2200E1600,1600,2200,2
2081_5,1656.113096725986,2204.0541427096805,1167.44,2,100mN2200E1600,1600,2200,2
2082_0,-14.399087611131108,3697.247199286109,2474.29,2,100mN3600E-100,-100,3600,1
2083_0,663.6094484730899,1322.8171530534055,1240.33,2,100mN1300E600,600,1300,2
2083_1,663.6094484730899,1322.8171530534055,1493.23,2,100mN1300E600,600,1300,2
2083_2,663.6094484730899,1322.8171530534055,1442.62,2,100mN1300E600,600,1300,2
2083_3,663.6094484730899,1322.8171530534055,1316.98,2,100mN1300E600,600,1300,2
2084_0,1708.700153020096,316.6036573434611,1113.32,1,100mN300E1700,1700,300,2
2085_0,-122.03400040038406,-1082.5549391134105,846.21,1,100mN-1100E-200,-200,-1100,0
2086_0,1259.7033422639945,1050.7422131177707,1310.84,2,100mN1000E1200,1200,1000,2
2086_1,1259.7033422639945,1050.7422131177707,1281.07,2,100mN1000E1200,1200,1000,2
2086_2,1259.7033422639945,1050.7422131177707,939.93,1,100mN1000E1200,1200,1000,2
2087_1,712.6516403236653,1208.681172749703,1257.45,2,100mN1200E700,700,1200,2
2087_2,712.6516403236653,1208.681172749703,1318.29,2,100mN1200E700,700,1200,2
2087_3,712.6516403236653,1208.681172749703,1561.3,3,100mN1200E700,700,1200,2
2088_1,-1010.0761644857832,-1298.84385620761,986.53,3,100mN-1300E-1100,-1100,-1300,0
2089_0,-377.7560126671454,-1496.5096813329228,965.53,2,100mN-1500E-400,-400,-1500,0
2090_0,-833.9935475808004,-542.598047437731,870.58,2,100mN-600E-900,-900,-600,0
2090_1,-833.9935475808004,-542.598047437731,932.47,2,100mN-600E-900,-900,-600,0
2090_2,-833.9935475808004,-542.598047437731,788.59,2,100mN-600E-900,-900,-600,0
2090_3,-833.9935475808004,-542.598047437731,830.56,1,100mN-600E-900,-900,-600,0
2090_4,-833.9935475808004,-542.598047437731,813.23,1,100mN-600E-900,-900,-600,0
2093_1,1710.9788832396323,311.68012449984724,1227.49,2,100mN300E1700,1700,300,2
2093_2,1710.9788832396323,311.68012449984724,1049.35,1,100mN300E1700,1700,300,2
2094_0,-738.6766794929359,-1392.269722571225,920.9,2,100mN-1400E-800,-800,-1400,0
2094_1,-738.6766794929359,-1392.269722571225,884.5,1,100mN-1400E-800,-800,-1400,0
2094_2,-738.6766794929359,-1392.269722571225,847.78,1,100mN-1400E-800,-800,-1400,0
2095_0,-587.881431905333,-467.3777470551976,941.7,3,100mN-500E-600,-600,-500,0
2095_1,-587.881431905333,-467.3777470551976,776.3,1,100mN-500E-600,-600,-500,0
2095_2,-587.881431905333,-467.3777470551976,976.25,2,100mN-500E-600,-600,-500,0
2096_0,1556.0223080219114,637.9603061636694,1318.44,2,100mN600E1500,1500,600,2
2097_0,1476.784372839054,4324.605241917144,2684.81,4,100mN4300E1400,1400,4300,1
2098_0,921.4507065141256,1144.1862759490386,1355.73,1,100mN1100E900,900,1100,2
2099_0,3145.1209616977403,837.0930971522525,758.01,1,100mN800E3100,3100,800,3
2099_1,3145.1209616977403,837.0930971522525,947.5,2,100mN800E3100,3100,800,3
2099_3,3145.1209616977403,837.0930971522525,718.17,1,100mN800E3100,3100,800,3
2099_4,3145.1209616977403,837.0930971522525,618.93,1,100mN800E3100,3100,800,3
2099_5,3145.1209616977403,837.0930971522525,781.16,1,100mN800E3100,3100,800,3
2099_6,3145.1209616977403,837.0930971522525,581.4,1,100mN800E3100,3100,800,3
2099_7,3145.1209616977403,837.0930971522525,721.06,1,100mN800E3100,3100,800,3
2099_8,3145.1209616977403,837.0930971522525,732.08,1,100mN800E3100,3100,800,3
2099_12,3145.1209616977403,837.0930971522525,813.97,2,100mN800E3100,3100,800,3
2099_13,3145.1209616977403,837.0930971522525,767.15,1,100mN800E3100,3100,800,3
2099_14,3145.1209616977403,837.0930971522525,880.22,2,100mN800E3100,3100,800,3
2099_15,3145.1209616977403,837.0930971522525,837.8,1,100mN800E3100,3100,800,3
2099_16,3145.1209616977403,837.0930971522525,780.59,1,100mN800E3100,3100,800,3
2099_17,3145.1209616977403,837.0930971522525,571.19,1,100mN800E3100,3100,800,3
2100_1,3144.720152899813,3830.452048888269,2597.45,3,100mN3800E3100,3100,3800,1
2101_0,2375.092300133024,2054.711566993684,1049.34,1,100mN2000E2300,2300,2000,2
2101_1,2375.092300133024,2054.711566993684,1141.8,2,100mN2000E2300,2300,2000,2
2101_3,2375.092300133024,2054.711566993684,1467.7,2,100mN2000E2300,2300,2000,2
2101_4,2375.092300133024,2054.711566993684,1085.8,1,100mN2000E2300,2300,2000,2
2101_5,2375.092300133024,2054.711566993684,1257.33,1,100mN2000E2300,2300,2000,2
2103_0,1022.0026706231264,1589.0345017268585,1379.83,2,100mN1500E1000,1000,1500,2
2103_1,1022.0026706231264,1589.0345017268585,1417.94,2,100mN1500E1000,1000,1500,2
2103_3,1022.0026706231264,1589.0345017268585,1175.15,1,100mN1500E1000,1000,1500,2
2103_4,1022.0026706231264,1589.0345017268585,1429.34,2,100mN1500E1000,1000,1500,2
2104_0,1054.8819751916874,-86.64848348816417,1339.64,2,100mN-100E1000,1000,-100,2
2105_0,1175.741663088675,807.3553360594159,1142.88,1,100mN800E1100,1100,800,2
2105_1,1175.741663088675,807.3553360594159,1192.98,1,100mN800E1100,1100,800,2
2105_2,1175.741663088675,807.3553360594159,1193.25,2,100mN800E1100,1100,800,2
2105_3,1175.741663088675,807.3553360594159,1427.91,2,100mN800E1100,1100,800,2
2105_4,1175.741663088675,807.3553360594159,1529.73,2,100mN800E1100,1100,800,2
2106_0,3027.848744472898,882.2843466603645,998.92,3,100mN800E3000,3000,800,3
2107_0,843.5471125617746,767.7549139240926,1433.29,3,100mN700E800,800,700,2
2108_0,715.0711524441851,1020.5940595282866,1562.29,3,100mN1000E700,700,1000,2
2108_1,715.0711524441851,1020.5940595282866,1238.3,1,100mN1000E700,700,1000,2
2109_0,1062.455793456475,1709.97778251482,1342.29,2,100mN1700E1000,1000,1700,2
2109_1,1062.455793456475,1709.97778251482,1236.0,1,100mN1700E1000,1000,1700,2
2109_2,1062.455793456475,1709.97778251482,746.94,1,100mN1700E1000,1000,1700,2
2109_3,1062.455793456475,1709.97778251482,1559.36,3,100mN1700E1000,1000,1700,2
2109_4,1062.455793456475,1709.97778251482,1249.26,2,100mN1700E1000,1000,1700,2
2109_5,1062.455793456475,1709.97778251482,1364.79,2,100mN1700E1000,1000,1700,2
2110_0,-252.65942803746995,-495.6126518384645,1168.81,4,100mN-500E-300,-300,-500,0
2111_1,1669.8371216636476,1228.729282119422,1307.57,2,100mN1200E1600,1600,1200,2
2111_3,1669.8371216636476,1228.729282119422,971.27,1,100mN1200E1600,1600,1200,2
2111_4,1669.8371216636476,1228.729282119422,1164.06,1,100mN1200E1600,1600,1200,2
2111_5,1669.8371216636476,1228.729282119422,1105.69,1,100mN1200E1600,1600,1200,2
2112_0,-1204.0428648987402,-1171.6970311375042,788.14,1,100mN-1200E-1300,-1300,-1200,0
2113_0,239.08945315700032,1015.9094557175954,1299.08,2,100mN1000E200,200,1000,2
2113_1,239.08945315700032,1015.9094557175954,1221.97,3,100mN1000E200,200,1000,2
2114_0,934.6280571468484,-66.2882913189951,1274.1,2,100mN-100E900,900,-100,2
2114_2,934.6280571468484,-66.2882913189951,1327.12,2,100mN-100E900,900,-100,2
2114_3,934.6280571468484,-66.2882913189951,1263.8,2,100mN-100E900,900,-100,2
2115_0,964.0279512122892,2490.929207723717,1231.42,2,100mN2400E900,900,2400,2
2116_0,2746.7745794747216,1002.271210369838,757.92,1,100mN1000E2700,2700,1000,3
2116_1,2746.7745794747216,1002.271210369838,1061.96,3,100mN1000E2700,2700,1000,3
2117_0,1618.8678849307069,846.8911510177843,1273.44,2,100mN800E1600,1600,800,2
2118_0,-230.02220755963972,-1353.5207548278163,864.24,2,100mN-1400E-300,-300,-1400,0
2119_0,554.1847280281156,1505.3958304532448,1173.88,2,100mN1500E500,500,1500,2
2119_2,554.1847280281156,1505.3958304532448,1098.56,2,100mN1500E500,500,1500,2
2120_0,-502.228675366638,-787.6681874021388,812.34,1,100mN-800E-600,-600,-800,0
2121_0,-1244.5243216255803,-1394.0730702992137,1183.73,4,100mN-1400E-1300,-1300,-1400,0
2123_0,-1060.6844267206272,-1032.464755348174,949.39,2,100mN-1100E-1100,-1100,-1100,0
2124_0,124.06274305712076,333.90987418878285,1271.86,1,100mN300E100,100,300,2
2125_0,1993.2490969048924,883.4352998153497,1433.57,2,100mN800E1900,1900,800,2
2125_1,1993.2490969048924,883.4352998153497,806.88,1,100mN800E1900,1900,800,2
2125_2,1993.2490969048924,883.4352998153497,1396.9,1,100mN800E1900,1900,800,2
2125_3,1993.2490969048924,883.4352998153497,1512.91,3,100mN800E1900,1900,800,2
2126_0,1160.05561437403,1443.3022038558663,1379.77,3,100mN1400E1100,1100,1400,2
2126_1,1160.05561437403,1443.3022038558663,1276.29,2,100mN1400E1100,1100,1400,2
2126_3,1160.05561437403,1443.3022038558663,1109.79,1,100mN1400E1100,1100,1400,2
2127_0,-455.4027048007274,-1687.0363401954091,1024.31,3,100mN-1700E-500,-500,-1700,0
2128_0,711.771915927583,780.9268820825304,1578.04,3,100mN700E700,700,700,2
2129_0,-289.3330762735267,-1528.5846009672048,850.83,2,100mN-1600E-300,-300,-1600,0
2130_0,1429.922075317018,584.0934017464585,1383.05,2,100mN500E1400,1400,500,2
2130_1,1429.922075317018,584.0934017464585,1161.77,2,100mN500E1400,1400,500,2
2131_0,-481.8709615401112,-1246.4424290330498,898.39,2,100mN-1300E-500,-500,-1300,0
2131_1,-481.8709615401112,-1246.4424290330498,1054.68,3,100mN-1300E-500,-500,-1300,0
2131_3,-481.8709615401112,-1246.4424290330498,840.16,2,100mN-1300E-500,-500,-1300,0
2132_0,156.8649637325458,-637.3741687692066,814.49,1,100mN-700E100,100,-700,0
2133_0,476.9536748427104,874.219331374012,1543.33,3,100mN800E400,400,800,2
2133_1,476.9536748427104,874.219331374012,1555.13,3,100mN800E400,400,800,2
2134_0,-1113.0401692885553,-1604.8508140492386,792.19,1,100mN-1700E-1200,-1200,-1700,0
2135_0,-268.0737719931376,-1454.183328070366,1025.09,2,100mN-1500E-300,-300,-1500,0
2135_3,-268.0737719931376,-1454.183328070366,900.66,1,100mN-1500E-300,-300,-1500,0
2136_2,3023.079324569576,1892.19108753562,1221.93,2,100mN1800E3000,3000,1800,2
2136_3,3023.079324569576,1892.19108753562,1508.45,2,100mN1800E3000,3000,1800,2
2137_0,-452.5912286033223,-1503.444137810989,728.51,1,100mN-1600E-500,-500,-1600,0
2137_1,-452.5912286033223,-1503.444137810989,812.07,2,100mN-1600E-500,-500,-1600,0
2138_0,1721.212175389674,1790.5607196064784,1433.81,2,100mN1700E1700,1700,1700,2
2139_0,-1232.9938332464258,-2126.8140635350173,833.25,2,100mN-2200E-1300,-1300,-2200,0
2140_0,1403.610954112607,1165.3760657433602,1197.54,1,100mN1100E1400,1400,1100,2
2140_1,1403.610954112607,1165.3760657433602,1580.47,3,100mN1100E1400,1400,1100,2
2140_2,1403.610954112607,1165.3760657433602,1317.41,1,100mN1100E1400,1400,1100,2
2141_0,-1096.3123865933812,-1082.3536252228807,997.85,3,100mN-1100E-1100,-1100,-1100,0
2141_1,-1096.3123865933812,-1082.3536252228807,745.89,1,100mN-1100E-1100,-1100,-1100,0
2142_0,-207.1681856336254,-1573.0306713571672,951.4,2,100mN-1600E-300,-300,-1600,0
2142_1,-207.1681856336254,-1573.0306713571672,836.15,1,100mN-1600E-300,-300,-1600,0
2143_0,1674.2696816790876,1490.4057747176912,1401.69,3,100mN1400E1600,1600,1400,2
2143_1,1674.2696816790876,1490.4057747176912,1151.64,2,100mN1400E1600,1600,1400,2
2143_2,1674.2696816790876,1490.4057747176912,1319.11,2,100mN1400E1600,1600,1400,2
2143_3,1674.2696816790876,1490.4057747176912,1371.12,2,100mN1400E1600,1600,1400,2
2144_0,1991.4609468849023,1900.54679186002,1554.89,3,100mN1900E1900,1900,1900,2
2144_1,1991.4609468849023,1900.54679186002,1288.7,2,100mN1900E1900,1900,1900,2
2144_2,1991.4609468849023,1900.54679186002,1297.08,2,100mN1900E1900,1900,1900,2
2144_4,1991.4609468849023,1900.54679186002,1373.23,2,100mN1900E1900,1900,1900,2
2145_0,-1177.9176031842794,-1623.9631634780774,898.98,2,100mN-1700E-1200,-1200,-1700,0
2146_0,-99.76220465486516,-665.0050720745552,969.57,2,100mN-700E-100,-100,-700,0
2146_1,-99.76220465486516,-665.0050720745552,905.98,2,100mN-700E-100,-100,-700,0
2146_2,-99.76220465486516,-665.0050720745552,909.95,2,100mN-700E-100,-100,-700,0
2146_3,-99.76220465486516,-665.0050720745552,849.26,2,100mN-700E-100,-100,-700,0
2147_0,2883.384102563092,4087.238379768603,2795.47,4,100mN4000E2800,2800,4000,1
2148_1,1719.87792555462,1171.0356843511784,1299.1,2,100mN1100E1700,1700,1100,2
2148_2,1719.87792555462,1171.0356843511784,1298.76,1,100mN1100E1700,1700,1100,2
2148_3,1719.87792555462,1171.0356843511784,1253.33,2,100mN1100E1700,1700,1100,2
2148_4,1719.87792555462,1171.0356843511784,1584.96,3,100mN1100E1700,1700,1100,2
2148_5,1719.87792555462,1171.0356843511784,1134.08,2,100mN1100E1700,1700,1100,2
2149_0,1537.8513272794526,1717.3380897337877,1422.63,2,100mN1700E1500,1500,1700,2
2149_1,1537.8513272794526,1717.3380897337877,1144.21,1,100mN1700E1500,1500,1700,2
2149_2,1537.8513272794526,1717.3380897337877,1220.15,2,100mN1700E1500,1500,1700,2
2149_3,1537.8513272794526,1717.3380897337877,1115.63,1,100mN1700E1500,1500,1700,2
2149_4,1537.8513272794526,1717.3380897337877,1662.97,3,100mN1700E1500,1500,1700,2
2149_5,1537.8513272794526,1717.3380897337877,1463.62,2,100mN1700E1500,1500,1700,2
2149_6,1537.8513272794526,1717.3380897337877,1464.26,3,100mN1700E1500,1500,1700,2
2151_0,969.11087469912,1034.2029350577916,1327.68,2,100mN1000E900,900,1000,2
2151_1,969.11087469912,1034.2029350577916,1154.09,1,100mN1000E900,900,1000,2
2151_2,969.11087469912,1034.2029350577916,1440.72,2,100mN1000E900,900,1000,2
2151_3,969.11087469912,1034.2029350577916,1660.32,2,100mN1000E900,900,1000,2
2151_5,969.11087469912,1034.2029350577916,1216.18,2,100mN1000E900,900,1000,2
2151_6,969.11087469912,1034.2029350577916,854.23,1,100mN1000E900,900,1000,2
2152_0,-1328.7121857614534,-1227.7801977588008,818.57,1,100mN-1300E-1400,-1400,-1300,0
2152_1,-1328.7121857614534,-1227.7801977588008,1051.49,3,100mN-1300E-1400,-1400,-1300,0
2152_2,-1328.7121857614534,-1227.7801977588008,951.86,1,100mN-1300E-1400,-1400,-1300,0
2152_3,-1328.7121857614534,-1227.7801977588008,740.77,1,100mN-1300E-1400,-1400,-1300,0
2152_4,-1328.7121857614534,-1227.7801977588008,936.5,2,100mN-1300E-1400,-1400,-1300,0
2152_5,-1328.7121857614534,-1227.7801977588008,815.24,2,100mN-1300E-1400,-1400,-1300,0
2152_6,-1328.7121857614534,-1227.7801977588008,829.94,1,100mN-1300E-1400,-1400,-1300,0
2153_0,-1094.3014992802384,-1260.684027731208,1037.41,3,100mN-1300E-1100,-1100,-1300,0
2153_1,-1094.3014992802384,-1260.684027731208,733.29,1,100mN-1300E-1100,-1100,-1300,0
2154_1,1755.409459292046,659.7725439751313,1412.47,2,100mN600E1700,1700,600,2
2154_4,1755.409459292046,659.7725439751313,1085.73,2,100mN600E1700,1700,600,2
2154_6,1755.409459292046,659.7725439751313,1156.76,1,100mN600E1700,1700,600,2
2155_0,1928.6124169942009,2401.391452277305,1242.11,2,100mN2400E1900,1900,2400,2
2155_1,1928.6124169942009,2401.391452277305,1265.5,1,100mN2400E1900,1900,2400,2
2155_2,1928.6124169942009,2401.391452277305,1083.74,1,100mN2400E1900,1900,2400,2
2157_0,2856.851974039711,1289.2839840653426,781.29,2,100mN1200E2800,2800,1200,3
2157_1,2856.851974039711,1289.2839840653426,808.07,1,100mN1200E2800,2800,1200,3
2157_3,2856.851974039711,1289.2839840653426,889.03,1,100mN1200E2800,2800,1200,3
2157_4,2856.851974039711,1289.2839840653426,689.99,1,100mN1200E2800,2800,1200,3
2157_5,2856.851974039711,1289.2839840653426,794.16,1,100mN1200E2800,2800,1200,3
2157_6,2856.851974039711,1289.2839840653426,923.89,2,100mN1200E2800,2800,1200,3
2158_0,2059.1965554964418,1891.4113080789928,1579.84,3,100mN1800E2000,2000,1800,2
2158_1,2059.1965554964418,1891.4113080789928,1369.19,2,100mN1800E2000,2000,1800,2
2158_2,2059.1965554964418,1891.4113080789928,1469.36,3,100mN1800E2000,2000,1800,2
2158_3,2059.1965554964418,1891.4113080789928,1496.63,3,100mN1800E2000,2000,1800,2
2159_0,1561.3367637613749,735.5721995753266,1329.6,3,100mN700E1500,1500,700,2
2159_1,1561.3367637613749,735.5721995753266,1363.15,1,100mN700E1500,1500,700,2
2159_2,1561.3367637613749,735.5721995753266,1333.39,2,100mN700E1500,1500,700,2
2159_3,1561.3367637613749,735.5721995753266,1346.86,2,100mN700E1500,1500,700,2
2159_4,1561.3367637613749,735.5721995753266,1224.94,2,100mN700E1500,1500,700,2
2160_1,121.11982098372164,465.08363244948896,1475.49,2,100mN400E100,100,400,2
2161_0,1601.0022189062615,829.5080755646197,1407.92,3,100mN800E1600,1600,800,2
2163_0,1006.853158961799,393.8176115750126,1116.34,1,100mN300E1000,1000,300,2
2163_1,1006.853158961799,393.8176115750126,1352.22,2,100mN300E1000,1000,300,2
2163_2,1006.853158961799,393.8176115750126,1345.21,1,100mN300E1000,1000,300,2
2163_3,1006.853158961799,393.8176115750126,1030.53,1,100mN300E1000,1000,300,2
2166_1,551.9864703559115,858.543435601556,1452.21,2,100mN800E500,500,800,2
2167_0,547.384764398145,1760.0141676020662,1333.81,2,100mN1700E500,500,1700,2
2167_2,547.384764398145,1760.0141676020662,1063.12,2,100mN1700E500,500,1700,2
2167_3,547.384764398145,1760.0141676020662,982.7,1,100mN1700E500,500,1700,2
2168_0,1791.240704082065,2129.043834912889,1606.02,3,100mN2100E1700,1700,2100,2
2168_1,1791.240704082065,2129.043834912889,1281.52,2,100mN2100E1700,1700,2100,2
2168_2,1791.240704082065,2129.043834912889,1306.64,2,100mN2100E1700,1700,2100,2
2168_3,1791.240704082065,2129.043834912889,1279.68,2,100mN2100E1700,1700,2100,2
2168_4,1791.240704082065,2129.043834912889,1396.63,2,100mN2100E1700,1700,2100,2
2168_7,1791.240704082065,2129.043834912889,1115.39,1,100mN2100E1700,1700,2100,2
2169_1,3170.983328882642,1395.7789199712138,819.29,1,100mN1300E3100,3100,1300,3
2169_2,3170.983328882642,1395.7789199712138,503.57,1,100mN1300E3100,3100,1300,3
2169_3,3170.983328882642,1395.7789199712138,516.76,1,100mN1300E3100,3100,1300,3
2169_4,3170.983328882642,1395.7789199712138,819.9,1,100mN1300E3100,3100,1300,3
2169_6,3170.983328882642,1395.7789199712138,677.52,1,100mN1300E3100,3100,1300,3
2170_0,2040.0112113686068,1359.118997767678,1417.45,2,100mN1300E2000,2000,1300,2
2170_1,2040.0112113686068,1359.118997767678,1564.55,3,100mN1300E2000,2000,1300,2
2170_2,2040.0112113686068,1359.118997767678,1310.61,1,100mN1300E2000,2000,1300,2
2170_3,2040.0112113686068,1359.118997767678,1330.14,2,100mN1300E2000,2000,1300,2
2170_4,2040.0112113686068,1359.118997767678,1513.32,3,100mN1300E2000,2000,1300,2
2170_5,2040.0112113686068,1359.118997767678,1264.79,1,100mN1300E2000,2000,1300,2
2171_0,-1696.2012412450588,-2193.7802185320343,792.73,1,100mN-2200E-1700,-1700,-2200,0
2171_1,-1696.2012412450588,-2193.7802185320343,977.88,3,100mN-2200E-1700,-1700,-2200,0
2171_2,-1696.2012412450588,-2193.7802185320343,879.25,2,100mN-2200E-1700,-1700,-2200,0
2171_3,-1696.2012412450588,-2193.7802185320343,860.33,2,100mN-2200E-1700,-1700,-2200,0
2172_0,2929.597945298885,4554.467569728187,2397.16,1,100mN4500E2900,2900,4500,1
2173_0,2953.7009253723318,1257.9385958083346,748.69,1,100mN1200E2900,2900,1200,3
2174_0,1122.061133708997,1309.210240061038,1002.1,1,100mN1300E1100,1100,1300,2
2174_1,1122.061133708997,1309.210240061038,1706.47,3,100mN1300E1100,1100,1300,2
2175_0,1105.1673780549909,1191.7545506998513,1332.81,3,100mN1100E1100,1100,1100,2
2175_1,1105.1673780549909,1191.7545506998513,1352.89,2,100mN1100E1100,1100,1100,2
